,CaseName,ours_TotalRunningTime,ours_RunningTime_1,ours_RunningTime_2,ours_RunningTime_3,ours_RunningTime_4,ours_RunningTime_5,ours_RunningTime_6,ours_DSC_AUC,ours_NSD_AUC,ours_DSC_Final,ours_NSD_Final,ours_DSC_1,ours_DSC_2,ours_DSC_3,ours_DSC_4,ours_DSC_5,ours_DSC_6,ours_NSD_1,ours_NSD_2,ours_NSD_3,ours_NSD_4,ours_NSD_5,ours_NSD_6,spacing,shape,ours_voxel_counts,has_bbox,ours_object_shapes,modality,segvol_DSC_AUC,segvol_NSD_AUC,segvol_DSC_Final,segvol_NSD_Final,segvol_DSC_1,segvol_DSC_2,segvol_DSC_3,segvol_DSC_4,segvol_DSC_5,segvol_DSC_6,segvol_NSD_1,segvol_NSD_2,segvol_NSD_3,segvol_NSD_4,segvol_NSD_5,segvol_NSD_6,vista3d_DSC_AUC,vista3d_NSD_AUC,vista3d_DSC_Final,vista3d_NSD_Final,vista3d_DSC_1,vista3d_DSC_2,vista3d_DSC_3,vista3d_DSC_4,vista3d_DSC_5,vista3d_DSC_6,vista3d_NSD_1,vista3d_NSD_2,vista3d_NSD_3,vista3d_NSD_4,vista3d_NSD_5,vista3d_NSD_6,sammed3d_DSC_AUC,sammed3d_NSD_AUC,sammed3d_DSC_Final,sammed3d_NSD_Final,sammed3d_DSC_1,sammed3d_DSC_2,sammed3d_DSC_3,sammed3d_DSC_4,sammed3d_DSC_5,sammed3d_DSC_6,sammed3d_NSD_1,sammed3d_NSD_2,sammed3d_NSD_3,sammed3d_NSD_4,sammed3d_NSD_5,sammed3d_NSD_6,nninteractive_TotalRunningTime,nninteractive_RunningTime_1,nninteractive_RunningTime_2,nninteractive_RunningTime_3,nninteractive_RunningTime_4,nninteractive_RunningTime_5,nninteractive_RunningTime_6,nninteractive_DSC_AUC,nninteractive_NSD_AUC,nninteractive_DSC_Final,nninteractive_NSD_Final,nninteractive_DSC_1,nninteractive_DSC_2,nninteractive_DSC_3,nninteractive_DSC_4,nninteractive_DSC_5,nninteractive_DSC_6,nninteractive_NSD_1,nninteractive_NSD_2,nninteractive_NSD_3,nninteractive_NSD_4,nninteractive_NSD_5,nninteractive_NSD_6,nninteractive_num_class,nninteractive_runtime_upperbound
10,CT_AMOS_amos_0127,43.22317385673523,7.089381456375122,7.426436185836792,7.136822938919067,7.181653499603272,7.189859867095947,7.199019908905029,3.353009960173119,3.630595721826935,0.8584711592018989,0.9289845926129542,0.772142550620669,0.8002281571374262,0.8230374369106208,0.8488310865696395,0.8517917785231958,0.8584711592018989,0.8431978483402206,0.871199373637264,0.8950721835192722,0.9132402665021796,0.9221912886803738,0.9289845926129542,[0.78200001 0.78200001 5.        ],"(51, 512, 512)","[12715747    36570    67041    78129     3623     1691   273031    74926
    14867    16290    26891      408      664    18092    30017    11357]",True,"[[34, 46, 164, 265, 302, 398], [13, 38, 165, 243, 130, 228], [14, 39, 178, 246, 297, 372], [23, 28, 248, 281, 155, 183], [44, 50, 236, 269, 246, 288], [25, 49, 155, 324, 101, 309], [23, 46, 258, 327, 285, 360], [14, 50, 240, 261, 254, 277], [13, 50, 227, 264, 203, 255], [21, 41, 242, 305, 204, 310], [36, 40, 198, 229, 216, 228], [33, 41, 217, 246, 283, 303], [18, 35, 229, 272, 162, 204], [0, 8, 223, 303, 194, 315], [3, 12, 183, 231, 209, 264]]",CT,3.309119869,3.662459859,0.827279967,0.915614965,0.827279967,0.827279967,0.827279967,0.827279967,0.827279967,0.827279967,0.915614965,0.915614965,0.915614965,0.915614965,0.915614965,0.915614965,2.638058863,2.891279851,0.668958247,0.738838135,0.0,0.56829623,0.680507463,0.651832197,0.687091964,0.668958247,0.0,0.628641454,0.728547606,0.724385831,0.75460662,0.738838135,2.385641381,2.726879775,0.6089227,0.694696296,0.511200593,0.566572644,0.592903319,0.598950788,0.606039602,0.6089227,0.608335394,0.649521292,0.675577186,0.685419836,0.693773959,0.694696296,64.79666900634766,11.496990442276,11.685496091842651,10.269515991210938,10.158620119094849,10.39370584487915,10.792340517044067,3.5254817609859272,3.7909388941330966,0.8868149479750127,0.9551630098036348,0.7730841512691754,0.8478610069149981,0.8772839044926306,0.8881813486187522,0.892678530429539,0.8868149479750127,0.8448454339275584,0.9132081282332924,0.947702962951104,0.9516344731022524,0.9574158890612768,0.9551630098036348,15.0,1350.0
11,CT_AMOS_amos_0129,46.59277987480164,7.544362068176269,7.710052490234375,7.68543815612793,7.942092180252075,7.92668342590332,7.784151554107666,3.2824893721248243,3.588379010876423,0.8392604676362644,0.918828236187942,0.7218687354615,0.7644812949773075,0.8198648874996554,0.8265176445990067,0.8342359587193764,0.8392604676362644,0.7855972513419874,0.8381723743258913,0.8943764838848004,0.9036031075818504,0.9118991141528556,0.918828236187942,[0.78200001 0.78200001 5.        ],"(95, 512, 512)","[24068062    45965    52822    47523     9394   383369    70808   113578
    28936    26998     1339     1497    24169    21635     7585]",True,"[[32, 48, 178, 267, 356, 453], [21, 39, 182, 281, 122, 219], [21, 41, 193, 272, 313, 407], [48, 94, 221, 242, 287, 315], [31, 55, 179, 412, 88, 307], [38, 49, 239, 390, 294, 390], [13, 86, 229, 272, 259, 306], [13, 59, 256, 288, 216, 257], [29, 41, 253, 333, 204, 406], [36, 42, 229, 263, 201, 243], [34, 42, 246, 276, 299, 339], [23, 42, 270, 319, 174, 328], [5, 12, 242, 325, 219, 298], [0, 6, 216, 276, 225, 294]]",CT,3.505148165,3.763068596,0.876287041,0.940767149,0.876287041,0.876287041,0.876287041,0.876287041,0.876287041,0.876287041,0.940767149,0.940767149,0.940767149,0.940767149,0.940767149,0.940767149,2.765293236,3.006838613,0.698884954,0.768226197,0.0,0.677399041,0.679627351,0.698357376,0.699166513,0.698884954,0.0,0.719460783,0.733071288,0.759786039,0.770137796,0.768226197,2.616402717,3.009621399,0.655845993,0.751277316,0.652585049,0.64516529,0.653824286,0.656129621,0.65594317,0.655845993,0.749165443,0.750760765,0.753108659,0.754035493,0.751458207,0.751277316,73.1948390007019,15.102745056152344,14.621026039123535,11.597270727157593,10.789406299591064,10.349545240402222,10.734845638275146,3.601115131422441,3.853288628206006,0.9135765251635154,0.9785000450141824,0.784712757385304,0.8758124936512119,0.8923479788913756,0.902793038327856,0.911279604795846,0.9135765251635154,0.8387943499157281,0.934168772087485,0.9547673294982671,0.96575767971918,0.9764292104377252,0.9785000450141824,14.0,1260.0
12,CT_AMOS_amos_0135,46.61792087554932,7.348790168762207,7.672464609146118,7.980913162231445,7.858510732650757,7.825882911682129,7.93135929107666,3.39625123218868,3.664646773403744,0.867884075249031,0.9405781258310552,0.7767519341434391,0.8141126097196681,0.8407248393084814,0.8527802798516181,0.8617477705442301,0.867884075249031,0.8218125909336653,0.8730806860426442,0.9055039795759492,0.9216328889316024,0.930680498959342,0.9405781258310552,[0.98799998 0.98799998 5.        ],"(102, 512, 512)","[26028384    80858    41437    40059     6708     6008   349844    70775
    38456    26102    13913      914      993    14844    14814     4579]",True,"[[33, 54, 171, 305, 299, 415], [18, 38, 203, 285, 166, 225], [19, 38, 205, 268, 310, 377], [38, 48, 297, 355, 169, 219], [50, 101, 241, 255, 251, 270], [27, 60, 181, 348, 105, 247], [38, 57, 200, 348, 282, 360], [17, 87, 219, 261, 247, 289], [12, 63, 244, 275, 223, 254], [28, 45, 258, 310, 238, 329], [37, 44, 210, 244, 214, 238], [35, 42, 214, 260, 281, 323], [23, 43, 263, 304, 210, 245], [5, 11, 261, 319, 237, 316], [0, 5, 243, 293, 246, 306]]",CT,3.505614284,3.757984752,0.876403571,0.939496188,0.876403571,0.876403571,0.876403571,0.876403571,0.876403571,0.876403571,0.939496188,0.939496188,0.939496188,0.939496188,0.939496188,0.939496188,2.811302984,2.995985418,0.724257654,0.774278479,0.0,0.692876279,0.691037682,0.712470638,0.699227698,0.724257654,0.0,0.736335195,0.738615439,0.756435347,0.745627795,0.774278479,2.524738511,3.005004727,0.634691188,0.756195674,0.697680857,0.623086799,0.626685722,0.634542689,0.634621107,0.634691188,0.758148599,0.738596239,0.744743575,0.756798613,0.756066582,0.756195674,69.9576780796051,11.277547836303713,12.548041582107544,11.46395492553711,12.180792093276978,11.243597269058228,11.243744373321531,3.605804185254197,3.858974146568628,0.9111489291724616,0.9753806362298628,0.8465815802048839,0.8770307948000329,0.8979822182856245,0.9060987276259992,0.907633377356326,0.9111489291724616,0.8961066458474526,0.9418965925121184,0.9620580576866656,0.9701923857619892,0.9680850887489824,0.9753806362298628,15.0,1350.0
13,CT_AMOS_amos_0137,47.2960045337677,7.643280267715454,8.002416610717773,8.016351222991943,7.804927587509155,7.770188331604004,8.05884051322937,3.331752284224524,3.474895627658388,0.8508865524376111,0.8994182364892059,0.7425492951063257,0.7844220284628759,0.8250026208263167,0.839940055100527,0.8491553178474365,0.8508865524376111,0.7451903522426376,0.7986462755647957,0.8515199901143685,0.880537232800122,0.8938061487168963,0.8994182364892059,[1.02199996 1.02199996 5.        ],"(101, 512, 512)","[25967333    33832    25118    24324     3820     4868   250729    58228
    43797    17791    15731      550      726    12054    13792     3851]",True,"[[28, 43, 196, 303, 303, 398], [16, 34, 190, 260, 162, 224], [17, 35, 191, 249, 315, 364], [24, 33, 285, 319, 212, 237], [44, 100, 239, 253, 270, 289], [16, 50, 198, 344, 140, 265], [25, 45, 301, 344, 273, 342], [13, 85, 223, 265, 260, 301], [10, 58, 244, 278, 224, 262], [20, 38, 269, 309, 242, 277], [34, 38, 224, 252, 229, 242], [32, 37, 221, 266, 286, 315], [12, 34, 249, 280, 214, 303], [3, 9, 237, 306, 224, 312], [0, 5, 224, 267, 241, 296]]",CT,3.397730648,3.615321996,0.849432662,0.903830499,0.849432662,0.849432662,0.849432662,0.849432662,0.849432662,0.849432662,0.903830499,0.903830499,0.903830499,0.903830499,0.903830499,0.903830499,2.691323606,2.866606151,0.665639382,0.717595803,0.0,0.641968843,0.684297388,0.682325998,0.670896107,0.665639382,0.0,0.677028458,0.724574851,0.727351777,0.717367392,0.717595803,2.237361053,2.38528778,0.555227384,0.595045563,0.57227892,0.586943473,0.555490536,0.555510838,0.555274251,0.555227384,0.597773295,0.608590937,0.593551919,0.594722033,0.595195579,0.595045563,67.07788705825806,11.363725900650024,10.84009289741516,11.1103253364563,10.99660062789917,10.895394325256348,11.871747970581056,3.518919194580373,3.737688025781468,0.8930161455147515,0.9523660640073772,0.7717870186650302,0.848503222767412,0.8766453290939916,0.8833555824173254,0.888158598927975,0.8930161455147515,0.8218155179166335,0.8870985331353521,0.9295935996427888,0.9400655780566456,0.9482965495106688,0.9523660640073772,15.0,1350.0
14,CT_AMOS_amos_0152,44.657087087631226,7.312937021255493,7.382179737091064,7.477397203445435,7.548123121261597,7.4650373458862305,7.471412658691406,3.245711442332964,3.5826578392312056,0.8283398232587927,0.9227784104274072,0.7321456792463262,0.7766745329308702,0.8024836630918685,0.8184085252602801,0.8223120758859835,0.8283398232587927,0.7958326904442821,0.8548070847503433,0.8792962289538502,0.8975557154859117,0.9170131472025684,0.9227784104274072,[0.78200001 0.78200001 5.        ],"(56, 512, 512)","[13995746    18170    45304    49562     4039     2749   334008   108889
    26423    23865    24382      990     1009    11896    23337     9695]",True,"[[33, 43, 171, 255, 310, 397], [18, 38, 189, 270, 108, 194], [20, 40, 188, 260, 289, 371], [18, 28, 302, 335, 199, 241], [45, 55, 278, 301, 258, 275], [15, 50, 213, 366, 100, 333], [18, 45, 283, 347, 293, 375], [16, 55, 261, 298, 229, 267], [17, 55, 278, 307, 202, 240], [19, 39, 300, 352, 216, 287], [35, 39, 240, 279, 180, 212], [35, 41, 245, 271, 273, 289], [14, 32, 270, 308, 189, 293], [4, 13, 200, 264, 204, 302], [0, 7, 207, 256, 224, 279]]",CT,3.31762689,3.661827018,0.829406722,0.915456755,0.829406722,0.829406722,0.829406722,0.829406722,0.829406722,0.829406722,0.915456755,0.915456755,0.915456755,0.915456755,0.915456755,0.915456755,2.387810424,2.632069106,0.610140264,0.672808055,0.0,0.579409296,0.586064979,0.604837732,0.602132933,0.610140264,0.0,0.640547045,0.642027152,0.669596723,0.663767681,0.672808055,2.153449267,2.614894688,0.545465793,0.669080056,0.507414525,0.527691994,0.534334301,0.541162849,0.541373223,0.545465793,0.628561956,0.640186046,0.644464929,0.653071079,0.662725628,0.669080056,65.7539918422699,10.896533966064451,10.677592515945436,11.60229992866516,10.642586708068848,10.649257183074951,11.28572154045105,3.4865977782666766,3.7906507287709528,0.8853791713578708,0.9705539011304252,0.7907235826657626,0.8401967800539382,0.8607364527210433,0.8774563048001393,0.8856170450395897,0.8853791713578708,0.8502653052713097,0.9088365917467122,0.9300289986307996,0.9552960815393748,0.96563040216221,0.9705539011304252,15.0,1350.0
15,CT_AMOS_amos_0158,42.02060103416443,7.206838607788086,6.880187511444092,7.14271092414856,7.135019779205322,6.784591674804688,6.871252536773682,3.330231879062051,3.5839205395248115,0.8448871920140582,0.9119166540050364,0.7899321892898754,0.7968466709063378,0.8216718448439727,0.8393003597543675,0.8483927430035133,0.8448871920140582,0.8340221464965476,0.8566212659977188,0.8807963507490193,0.9044741748348092,0.9143810539396052,0.9119166540050364,[0.78100002 0.78100002 5.        ],"(63, 512, 512)","[15463308    86539    65809    72579    13966     2968   555441    78943
    26718    27341    18957     1317     1437    18170    81579]",True,"[[32, 55, 115, 235, 324, 425], [13, 36, 152, 230, 129, 195], [20, 44, 128, 212, 289, 385], [38, 47, 248, 324, 147, 188], [49, 62, 197, 212, 256, 278], [25, 61, 130, 332, 71, 310], [38, 58, 161, 307, 281, 356], [14, 62, 191, 238, 243, 290], [14, 60, 202, 237, 196, 244], [27, 45, 238, 275, 227, 311], [35, 42, 165, 209, 192, 223], [36, 44, 188, 218, 280, 311], [21, 43, 214, 253, 198, 319], [0, 12, 165, 263, 181, 314]]",CT,3.211865591,3.588912407,0.802966398,0.897228102,0.802966398,0.802966398,0.802966398,0.802966398,0.802966398,0.802966398,0.897228102,0.897228102,0.897228102,0.897228102,0.897228102,0.897228102,3.130200223,3.283123743,0.787287013,0.831182467,0.0,0.745875499,0.788324299,0.787727086,0.787567583,0.787287013,0.0,0.771026051,0.822234099,0.831401931,0.828383455,0.831182467,2.286689973,2.524221595,0.570277594,0.62919147,0.62437172,0.579462991,0.570334424,0.570962653,0.570522603,0.570277594,0.719325359,0.638817306,0.63052808,0.630164079,0.629525048,0.62919147,64.62150692939758,13.45319652557373,9.899996757507324,9.909677028656006,9.964967250823976,10.545426607131958,10.84824275970459,3.5467228573073246,3.814668469804696,0.8920211105699158,0.963164289666065,0.8333773743073526,0.8725565905144361,0.879016557371543,0.8916445394580323,0.8937729099355735,0.8920211105699158,0.8950698993094083,0.92770789299351,0.9474806437471688,0.9586352760862246,0.9631164586415146,0.963164289666065,14.0,1260.0
16,CT_AMOS_amos_0214,64.31856226921082,10.191654682159424,10.501392364501951,10.673181295394896,10.506720542907717,11.108786582946776,11.336826801300049,1.6600848421599113,1.6637740836710566,0.4191322536458342,0.4227412857217305,0.3884834220917704,0.4065886170929252,0.4125251315891834,0.4181197259513561,0.4165795492499919,0.4191322536458342,0.3803532694442335,0.3984153143837443,0.4134721037259685,0.4205448015320509,0.4191788783602996,0.4227412857217305,[0.8515625 0.8515625 2.       ],"(263, 512, 512)","[66565636   139356   155861   154307    27551    23363  1161323   225605
   187386    57358    65395     3961     3751    43819   114296    14904]",True,"[[93, 143, 170, 284, 366, 437], [57, 115, 168, 266, 131, 222], [62, 123, 189, 271, 323, 395], [103, 122, 255, 335, 99, 200], [140, 262, 209, 229, 263, 291], [68, 160, 149, 348, 69, 234], [109, 152, 236, 398, 198, 365], [37, 224, 222, 255, 259, 293], [38, 167, 242, 277, 208, 256], [81, 127, 272, 320, 219, 258], [108, 132, 232, 251, 206, 238], [103, 129, 249, 275, 295, 325], [65, 117, 259, 295, 177, 310], [10, 36, 215, 311, 219, 328], [0, 17, 206, 255, 251, 305]]",CT,3.483887551,3.587467095,0.870971888,0.896866774,0.870971888,0.870971888,0.870971888,0.870971888,0.870971888,0.870971888,0.896866774,0.896866774,0.896866774,0.896866774,0.896866774,0.896866774,3.050268865,3.262383889,0.759249425,0.829120048,0.0,0.758357538,0.765754602,0.769610162,0.75610062,0.759249425,0.0,0.76789606,0.796102538,0.839573386,0.82819991,0.829120048,2.810263083,2.656499353,0.69910479,0.657638932,0.729890524,0.688053791,0.708895805,0.703005132,0.704782856,0.69910479,0.742856204,0.665008985,0.672267692,0.660225487,0.662682215,0.657638932,80.28343224525452,15.528441190719604,13.350528955459597,12.620500802993774,12.352965116500854,13.727102279663086,12.703893899917604,3.687973829553234,3.894576905437228,0.9293728799492388,0.983821339102976,0.8835064908376862,0.9099930957099456,0.918748824048468,0.921997459416014,0.9275445582591596,0.9293728799492388,0.9128520306967692,0.9533874980774228,0.9693849244843926,0.9752578665889908,0.9813296957736448,0.983821339102976,15.0,1350.0
17,CT_AMOS_amos_0230,58.563122510910034,9.312088966369627,9.699221134185793,9.83303427696228,9.796607494354248,9.967738151550291,9.954432487487791,3.525573191027989,3.699672926144496,0.8946878292482113,0.9497959678106188,0.799390415245177,0.855565906106206,0.8788334117221094,0.881278772227531,0.8903341394011399,0.8946878292482113,0.8160145363064861,0.875598627269684,0.9150579319624969,0.9292057072577308,0.9427119893841176,0.9497959678106188,[0.65625 0.65625 2.     ],"(162, 512, 512)","[39698936   148716   104144   123925     1782     8811  1182327   523288
    72287   116850    52843     2519     3235    53600    61934   312131]",True,"[[100, 140, 158, 269, 335, 438], [66, 104, 180, 270, 137, 206], [78, 120, 159, 245, 299, 388], [103, 109, 294, 335, 135, 171], [132, 161, 242, 264, 255, 280], [73, 147, 153, 378, 58, 320], [77, 143, 287, 364, 208, 382], [52, 161, 240, 277, 253, 290], [52, 161, 234, 289, 190, 252], [87, 120, 273, 324, 192, 271], [105, 116, 199, 241, 200, 222], [107, 122, 213, 265, 285, 330], [74, 115, 259, 307, 167, 324], [0, 18, 254, 358, 186, 331], [5, 51, 208, 324, 202, 332]]",CT,3.177167754,3.405928552,0.794291939,0.851482138,0.794291939,0.794291939,0.794291939,0.794291939,0.794291939,0.794291939,0.851482138,0.851482138,0.851482138,0.851482138,0.851482138,0.851482138,3.062076354,3.186541942,0.778815055,0.817421188,0.0,0.726764228,0.759823839,0.779727344,0.769735529,0.778815055,0.0,0.723654034,0.782806665,0.815724958,0.817472707,0.817421188,2.625839647,2.790010566,0.656540441,0.697807574,0.635465397,0.655266274,0.656749898,0.656596767,0.656589625,0.656540441,0.691205053,0.694800097,0.697954815,0.697880012,0.697871903,0.697807574,76.36478781700134,13.700925350189207,13.648480653762816,13.876088619232178,11.624834537506104,11.628434419631958,11.886024236679075,3.632174873030965,3.876797599458231,0.9142068293336242,0.9796304093151428,0.8177950967913225,0.8876291335686698,0.9024794304020642,0.9121811289558752,0.9165963322218782,0.9142068293336242,0.8741905346596667,0.949750631709764,0.962225884792326,0.9725036395807608,0.9773775545726904,0.9796304093151428,15.0,1350.0
18,CT_AMOS_amos_0249,64.93224334716797,10.255295753479004,10.88951063156128,10.970497369766235,11.020356893539429,11.031758546829224,10.764824151992798,3.5311092177872623,3.7343407971655136,0.8936734207954696,0.9527384796471996,0.8098912291599004,0.8569985138642939,0.8796037452477001,0.8848222777376532,0.8913472274720272,0.8936734207954696,0.8350315561843856,0.8945136252784986,0.9287495167382712,0.936299261838934,0.9456659661254592,0.9527384796471996,[0.6328125 0.6328125 2.       ],"(239, 512, 512)","[59615751   124263   168957   151486    11339    36977  1241242   721866
   270817    68096    95556     3681     5194    53276    54072    29843]",True,"[[57, 98, 156, 282, 362, 452], [37, 84, 182, 270, 100, 184], [36, 82, 176, 246, 326, 408], [64, 78, 323, 404, 181, 225], [101, 238, 220, 249, 254, 300], [37, 118, 190, 428, 64, 308], [51, 108, 236, 417, 291, 429], [31, 198, 206, 260, 268, 323], [24, 135, 257, 296, 207, 260], [56, 84, 228, 359, 214, 392], [81, 95, 216, 280, 177, 238], [73, 88, 227, 262, 307, 338], [47, 75, 254, 316, 176, 315], [10, 23, 222, 328, 190, 307], [0, 15, 206, 277, 208, 289]]",CT,3.446900089,3.592378459,0.861725022,0.898094615,0.861725022,0.861725022,0.861725022,0.861725022,0.861725022,0.861725022,0.898094615,0.898094615,0.898094615,0.898094615,0.898094615,0.898094615,2.815959142,2.921768598,0.715545246,0.746329547,0.0,0.651603804,0.702594938,0.715027405,0.714762273,0.715545246,0.0,0.671728655,0.725726581,0.743274746,0.74373817,0.746329547,2.315228228,2.560440805,0.577707859,0.64122645,0.695413289,0.60569277,0.572996373,0.574630992,0.575900548,0.577707859,0.743061479,0.653360928,0.636278983,0.637198991,0.639669141,0.64122645,82.98638916015625,16.00659203529358,14.609044313430786,12.558685541152954,14.990544557571411,12.565278053283691,12.256244659423828,3.6295036667956815,3.8505633486144304,0.9176290796125666,0.9813757337666252,0.838084647721811,0.8876353406017318,0.9057745783628874,0.9070328332961566,0.9140640450294883,0.9176290796125666,0.8805396885181842,0.9358542982866112,0.9585878983334534,0.9607680591051894,0.9725923751491692,0.9813757337666252,15.0,1350.0
19,CT_AMOS_amos_0287,64.10954523086548,10.696884632110596,10.434509038925173,10.292389392852783,10.309582710266112,11.401064157485962,10.975115299224854,2.5787948802830023,2.694644378860577,0.6519196187230065,0.6874523740916507,0.5971561385895144,0.6300130354279514,0.6419236775632408,0.6453213292147103,0.6505835464295724,0.6519196187230065,0.6166812198979107,0.651873925351563,0.6669605543234894,0.6726663369190906,0.68535433789639,0.6874523740916507,[0.97656202 0.97656202 1.25      ],"(278, 512, 512)","[70158412   115221   163696   177266     1208    12127  1230638   518454
   104875    59620    60804     2145     2054    53103   203517    12892]",True,"[[191, 242, 161, 266, 304, 411], [115, 182, 199, 305, 126, 211], [122, 197, 185, 265, 300, 377], [190, 193, 304, 329, 137, 163], [218, 277, 212, 245, 241, 282], [158, 253, 182, 392, 101, 292], [166, 243, 224, 363, 291, 384], [72, 277, 213, 255, 234, 276], [68, 257, 243, 279, 203, 251], [130, 187, 275, 323, 207, 260], [183, 197, 224, 242, 208, 223], [181, 200, 218, 252, 279, 316], [111, 193, 280, 316, 182, 220], [9, 67, 277, 336, 215, 321], [0, 20, 240, 275, 242, 282]]",CT,3.133538821,3.237404864,0.783384705,0.809351216,0.783384705,0.783384705,0.783384705,0.783384705,0.783384705,0.783384705,0.809351216,0.809351216,0.809351216,0.809351216,0.809351216,0.809351216,2.668953119,2.844343924,0.644626066,0.705316408,0.0,0.645434578,0.675616651,0.678019718,0.670286428,0.644626066,0.0,0.666066347,0.717528954,0.723632813,0.717490778,0.705316408,2.744712566,2.796025443,0.670702036,0.685280181,0.678685933,0.680619823,0.697057412,0.701319784,0.67067444,0.670702036,0.665923013,0.687653756,0.709530169,0.713197378,0.686830928,0.685280181,79.10148882865906,16.5498468875885,13.3453631401062,12.427942276000977,12.189125537872314,12.611339807510376,11.977871179580688,3.573408169065939,3.824872844466869,0.8995458562616409,0.9681230640826476,0.8372971497919506,0.8692096118982844,0.8915840061304873,0.896098090283322,0.9013483385721672,0.8995458562616409,0.8732365593536161,0.9217242773278136,0.9521338182756226,0.960171328280962,0.9676440272050542,0.9681230640826476,15.0,1350.0
20,CT_AMOS_amos_0301,52.7432758808136,8.491336584091187,9.11559009552002,8.654913663864136,8.789088249206543,8.84439730644226,8.847949981689453,2.981460900898836,2.7520673382334726,0.779461783559394,0.7348289797685593,0.6754253905844738,0.7051498325100922,0.7258554737740314,0.7507163823945734,0.7625832366954873,0.779461783559394,0.5935601496541208,0.6345928153919869,0.6586125367440024,0.6958011600446505,0.7129427438645466,0.7348289797685593,[0.74609399 0.74609399 2.5       ],"(151, 512, 512)","[37432942   146901   129645   127423    32980    10286  1151562   116780
    53842    61339    51160     4317     3857    41888    68750   150072]",True,"[[83, 118, 152, 277, 302, 422], [49, 92, 168, 247, 135, 220], [50, 96, 159, 246, 296, 387], [86, 103, 243, 338, 136, 219], [113, 150, 216, 235, 259, 293], [68, 139, 130, 364, 83, 306], [75, 146, 242, 334, 292, 348], [38, 150, 215, 246, 265, 298], [34, 136, 223, 253, 216, 250], [73, 98, 265, 321, 205, 266], [89, 101, 169, 217, 201, 229], [86, 100, 192, 246, 285, 336], [27, 91, 244, 290, 160, 200], [0, 15, 227, 318, 194, 299], [6, 33, 200, 329, 192, 292]]",CT,2.930712766,2.817256498,0.732678191,0.704314124,0.732678191,0.732678191,0.732678191,0.732678191,0.732678191,0.732678191,0.704314124,0.704314124,0.704314124,0.704314124,0.704314124,0.704314124,2.087338507,2.092966101,0.497456708,0.521305904,0.0,0.560943366,0.538248696,0.51434098,0.505548794,0.497456708,0.0,0.521659472,0.531917149,0.521605924,0.517960341,0.521305904,1.779570271,1.701133135,0.440696545,0.420797326,0.465247074,0.47246771,0.441346922,0.440893297,0.440747925,0.440696545,0.45246848,0.455386046,0.421118746,0.421044899,0.420877804,0.420797326,78.33322811126709,11.848339080810549,12.40738296508789,14.261965990066528,12.04791498184204,12.91278886795044,14.854836225509644,3.3526835022291417,3.3459359673445683,0.8637293551992998,0.88198968133605,0.7590531012433116,0.8158257471107373,0.829216035792816,0.82875180806985,0.8549381072114565,0.8637293551992998,0.7484785103865037,0.8012415910906897,0.8212336943145723,0.8272269445999314,0.8558596922166949,0.88198968133605,15.0,1350.0
